ET_ID,CVE_MUNICIPIO,total_sv_feb,total_sv_mar,total_sv_abr,total_sv_may,total_sv_ju,total_sv_jul,total_sv_ago,total_sv_sep,total_sv_oct,total_sv_nov,total_sv_dic,total_sv_total,total_sv19_total,total_sv_total,total1920,19mdp,20mdp,1920mdp
12024,12024,NA,NA,NA,1655000,2000000,2000000,1995000,1990000,1990000,1955000,1955000,15540000,,15540000,15540000,,15540,15540
20143,20143,NA,NA,NA,960000,1080000,3115000,2095000,2115000,2115000,2050000,2010000,15540000,,15540000,15540000,,15540,15540
21076,21076,1380000,1380000,1385000,1465000,1370000,1425000,1425000,1460000,1460000,1455000,1350000,15555000,13645000,15555000,29200000,13645,15555,29200
20412,20412,NA,NA,NA,1650000,1955000,2040000,1995000,2005000,2005000,1975000,1935000,15560000,,15560000,15560000,,15560,15560
13068,13068,NA,NA,NA,840000,1150000,2740000,2180000,2180000,2180000,2165000,2165000,15600000,,15600000,15600000,,15600,15600
12002,12002,NA,NA,NA,1795000,2000000,2000000,1995000,1990000,1990000,1965000,1955000,15690000,,15690000,15690000,,15690,15690
31019,31019,475000,465000,470000,1345000,1785000,1915000,1870000,1870000,1870000,1865000,1855000,15785000,5160000,15785000,20945000,5160,15785,20945
10020,10020,NA,NA,NA,1930000,1990000,1985000,1995000,1995000,1995000,1980000,1975000,15845000,,15845000,15845000,,15845,15845
24053,24053,NA,NA,NA,1855000,2015000,2020000,2010000,2000000,2000000,2000000,2000000,15900000,,15900000,15900000,,15900,15900
12032,12032,NA,NA,NA,NA,1545000,630000,6390000,365000,365000,4350000,2355000,16000000,,16000000,16000000,,16000,16000
10028,10028,NA,NA,NA,2010000,2015000,1985000,1990000,2015000,2015000,2010000,1990000,16030000,,16030000,16030000,,16030,16030
20057,20057,NA,NA,NA,1655000,1985000,2100000,2055000,2065000,2065000,2060000,2240000,16225000,,16225000,16225000,,16225,16225
12023,12023,NA,NA,NA,1375000,1990000,2190000,2100000,2160000,2160000,2140000,2135000,16250000,,16250000,16250000,,16250,16250
20141,20141,NA,NA,NA,1375000,1605000,2770000,2200000,2200000,2200000,2055000,2055000,16460000,,16460000,16460000,,16460,16460
7074,7074,1535000,1520000,1515000,1470000,1450000,1615000,1580000,1570000,1570000,1520000,1325000,16670000,14460000,16670000,31130000,14460,16670,31130
16024,16024,NA,NA,NA,NA,2465000,2440000,2395000,2385000,2385000,2380000,2365000,16815000,,16815000,16815000,,16815,16815
28037,28037,NA,NA,NA,1175000,1490000,1710000,2395000,2520000,2520000,2510000,2505000,16825000,,16825000,16825000,,16825,16825
29004,29004,NA,NA,NA,365000,1110000,3600000,2360000,2355000,2355000,2355000,2340000,16840000,,16840000,16840000,,16840,16840
12071,12071,NA,NA,NA,740000,1775000,1980000,3605000,1645000,1645000,3095000,2360000,16845000,,16845000,16845000,,16845,16845
10031,10031,995000,995000,1000000,1000000,1010000,2430000,1840000,1920000,1920000,1900000,1880000,16890000,9650000,16890000,26540000,9650,16890,26540
17019,17019,NA,NA,NA,925000,1680000,2850000,2310000,2310000,2310000,2280000,2310000,16975000,,16975000,16975000,,16975,16975
6006,6006,NA,NA,NA,1425000,2170000,2365000,2280000,2310000,2310000,2270000,2240000,17370000,,17370000,17370000,,17370,17370
12038,12038,NA,NA,NA,1565000,1965000,2610000,2300000,2300000,2300000,2260000,2220000,17520000,,17520000,17520000,,17520,17520
17015,17015,NA,NA,NA,710000,1420000,3090000,2455000,2460000,2460000,2445000,2520000,17560000,,17560000,17560000,,17560,17560
21064,21064,NA,NA,NA,1500000,2270000,2385000,2310000,2310000,2310000,2310000,2200000,17595000,,17595000,17595000,,17595,17595
30101,30101,1555000,1555000,1530000,1570000,1975000,1565000,1560000,1550000,1550000,1540000,1960000,17910000,19900000,17910000,37810000,19900,17910,37810
24026,24026,NA,NA,NA,1155000,1600000,3245000,2415000,2410000,2410000,2405000,2390000,18030000,,18030000,18030000,,18030,18030
20036,20036,NA,NA,NA,1275000,2335000,2480000,2420000,2420000,2420000,2385000,2360000,18095000,,18095000,18095000,,18095,18095
7073,7073,1670000,1660000,1650000,1690000,1715000,1685000,1670000,1635000,1635000,1580000,1570000,18160000,18010000,18160000,36170000,18010,18160,36170
20210,20210,NA,NA,NA,1400000,2420000,2375000,2395000,2395000,2395000,2405000,2390000,18175000,,18175000,18175000,,18175,18175
28003,28003,NA,NA,NA,495000,2010000,2590000,2640000,2685000,2685000,2585000,2550000,18240000,,18240000,18240000,,18240,18240
7087,7087,1755000,1755000,1680000,1715000,1560000,1685000,1675000,1675000,1675000,1675000,1505000,18355000,15940000,18355000,34295000,15940,18355,34295
10019,10019,965000,950000,950000,1705000,2000000,2010000,1995000,2000000,2000000,1985000,1985000,18545000,9850000,18545000,28395000,9850,18545,28395
30104,30104,1670000,1670000,1675000,1705000,1720000,1705000,1705000,1700000,1700000,1700000,1675000,18625000,17290000,18625000,35915000,17290,18625,35915
16101,16101,NA,NA,NA,1070000,2100000,2945000,2470000,2510000,2510000,2490000,2545000,18640000,,18640000,18640000,,18640,18640
18010,18010,NA,NA,NA,1310000,2335000,2670000,2500000,2480000,2480000,2455000,2420000,18650000,,18650000,18650000,,18650,18650
10035,10035,1000000,1000000,1000000,1845000,1990000,1995000,1995000,2000000,2000000,1950000,1925000,18700000,9865000,18700000,28565000,9865,18700,28565
18005,18005,NA,NA,NA,380000,2515000,1765000,4505000,1750000,1750000,3480000,2605000,18750000,,18750000,18750000,,18750,18750
10037,10037,990000,990000,990000,1950000,1965000,2010000,2000000,2000000,2000000,1970000,1955000,18820000,9755000,18820000,28575000,9755,18820,28575
12021,12021,NA,NA,NA,1285000,2095000,2055000,3585000,2000000,2000000,3235000,2590000,18845000,,18845000,18845000,,18845,18845
30007,30007,1710000,1710000,1710000,1745000,1790000,1745000,1745000,1740000,1740000,1740000,1765000,19140000,17345000,19140000,36485000,17345,19140,36485
30154,30154,NA,NA,NA,1415000,2610000,2685000,2600000,2595000,2595000,2595000,2155000,19250000,,19250000,19250000,,19250,19250
21197,21197,NA,NA,NA,2160000,2445000,2515000,2455000,2460000,2460000,2440000,2380000,19315000,,19315000,19315000,,19315,19315
6009,6009,NA,NA,NA,1200000,1925000,3155000,2530000,2595000,2595000,2595000,2735000,19330000,50000,19330000,19380000,50,19330,19380
30022,30022,1820000,1805000,1765000,1840000,1635000,1800000,1790000,1790000,1790000,1790000,1590000,19415000,16415000,19415000,35830000,16415,19415,35830
20265,20265,NA,NA,NA,1720000,2190000,2850000,2535000,2555000,2555000,2530000,2490000,19425000,,19425000,19425000,,19425,19425
29030,29030,NA,NA,NA,1185000,2005000,3225000,2615000,2615000,2615000,2600000,2585000,19445000,,19445000,19445000,,19445,19445
16055,16055,NA,NA,NA,1865000,2495000,2505000,2495000,2540000,2540000,2540000,2470000,19450000,,19450000,19450000,,19450,19450
16033,16033,NA,NA,NA,1875000,2485000,2505000,2490000,2550000,2550000,2540000,2550000,19545000,,19545000,19545000,,19545,19545
21111,21111,NA,NA,NA,1880000,2320000,2705000,2505000,2535000,2535000,2535000,2625000,19640000,,19640000,19640000,,19640,19640
30050,30050,1745000,1745000,1750000,1825000,1820000,1810000,1810000,1810000,1810000,1800000,1735000,19660000,18010000,19660000,37670000,18010,19660,37670
12062,12062,NA,NA,NA,885000,2565000,2135000,4160000,1985000,1985000,3420000,2655000,19790000,,19790000,19790000,,19790,19790
30209,30209,1785000,1785000,1780000,1835000,1850000,1820000,1820000,1795000,1795000,1795000,1795000,19855000,18115000,19855000,37970000,18115,19855,37970
12025,12025,NA,NA,NA,1270000,2260000,3140000,2700000,2700000,2700000,2640000,2615000,20025000,,20025000,20025000,,20025,20025
7025,7025,1815000,1810000,1825000,1820000,1895000,1870000,1880000,1875000,1875000,1865000,1855000,20385000,19825000,20385000,40210000,19825,20385,40210
12068,12068,NA,NA,NA,1755000,2550000,2830000,2685000,2695000,2695000,2675000,2655000,20540000,,20540000,20540000,,20540,20540
30189,30189,1900000,1900000,1755000,1860000,1785000,1990000,1920000,1925000,1925000,1925000,1865000,20750000,18735000,20750000,39485000,18735,20750,39485
10029,10029,1795000,1795000,1815000,1810000,1870000,2005000,1945000,1945000,1945000,1945000,1890000,20760000,18565000,20760000,39325000,18565,20760,39325
24031,24031,NA,NA,NA,NA,2710000,NA,9320000,NA,NA,5845000,2890000,20765000,,20765000,20765000,,20765,20765
8063,8063,NA,NA,NA,NA,2460000,885000,8260000,500000,500000,5510000,2880000,20995000,,20995000,20995000,,20995,20995
7090,7090,1915000,1910000,1910000,1895000,1905000,1925000,1925000,1925000,1925000,1925000,1925000,21085000,19545000,21085000,40630000,19545,21085,40630
30095,30095,1815000,1815000,1780000,1990000,1985000,1975000,1970000,1955000,1955000,1930000,1960000,21130000,19580000,21130000,40710000,19580,21130,40710
21207,21207,1845000,1835000,1800000,1940000,2050000,1955000,1950000,1950000,1950000,1910000,1995000,21180000,20455000,21180000,41635000,20455,21180,41635
31052,31052,1950000,1935000,1935000,1940000,1950000,1940000,1945000,1935000,1935000,1875000,1880000,21220000,19795000,21220000,41015000,19795,21220,41015
12046,12046,NA,NA,NA,1610000,2450000,2920000,2855000,2865000,2865000,2865000,2855000,21285000,,21285000,21285000,,21285,21285
21094,21094,1935000,1935000,1910000,1970000,1970000,1940000,1940000,1950000,1950000,1950000,1930000,21380000,19680000,21380000,41060000,19680,21380,41060
30160,30160,1930000,1930000,1875000,1985000,1965000,1975000,1970000,1975000,1975000,1945000,1870000,21395000,19194000,21395000,40589000,19194,21395,40589
21172,21172,1860000,1860000,1825000,1995000,1980000,1975000,1975000,1995000,1995000,1990000,1970000,21420000,19990000,21420000,41410000,19990,21420,41410
7045,7045,1915000,1910000,1895000,1985000,1940000,1975000,1975000,2000000,2000000,1950000,1880000,21425000,20105000,21425000,41530000,20105,21425,41530
30100,30100,1890000,1885000,1885000,1995000,1990000,1990000,1960000,1965000,1965000,1960000,1945000,21430000,19560000,21430000,40990000,19560,21430,40990
24014,24014,NA,NA,NA,1710000,2120000,3250000,2880000,2890000,2890000,2850000,2845000,21435000,,21435000,21435000,,21435,21435
30195,30195,1920000,1900000,1875000,1985000,1995000,1990000,1975000,1975000,1975000,1970000,1980000,21540000,19720000,21540000,41260000,19720,21540,41260
10030,10030,1870000,1870000,1945000,1950000,2020000,2100000,2040000,2035000,2035000,1975000,1755000,21595000,19580000,21595000,41175000,19580,21595,41175
7079,7079,1935000,1935000,1940000,2000000,2025000,1990000,1985000,1965000,1965000,1960000,1960000,21660000,21220000,21660000,42880000,21220,21660,42880
7069,7069,1975000,1980000,1980000,1985000,2015000,1980000,1960000,1960000,1960000,1960000,1965000,21720000,19960000,21720000,41680000,19960,21720,41680
30204,30204,1970000,1970000,1960000,2000000,1930000,2000000,2005000,2000000,2000000,1995000,1905000,21735000,19170000,21735000,40905000,19170,21735,40905
16057,16057,NA,NA,NA,1800000,2750000,2960000,2855000,2875000,2875000,2840000,2820000,21775000,,21775000,21775000,,21775,21775
7036,7036,1975000,1930000,1930000,1995000,2035000,1995000,1985000,1985000,1985000,1980000,1985000,21780000,20005000,21780000,41785000,20005,21780,41785
7051,7051,1995000,1985000,1985000,1990000,2020000,2005000,1960000,1960000,1960000,1955000,1970000,21785000,20145000,21785000,41930000,20145,21785,41930
12004,12004,NA,NA,NA,1075000,2660000,3085000,3025000,3035000,3035000,2985000,2975000,21875000,,21875000,21875000,,21875,21875
30132,30132,1985000,1985000,1990000,2005000,1995000,2005000,2000000,2000000,2000000,1990000,1960000,21915000,20005000,21915000,41920000,20005,21915,41920
4005,4005,20000,20000,20000,895000,2915000,3085000,3025000,3015000,3015000,3005000,2950000,21965000,100000,21965000,22065000,100,21965,22065
30180,30180,NA,NA,NA,810000,2730000,3345000,3040000,3045000,3045000,3025000,2970000,22010000,,22010000,22010000,,22010,22010
29013,29013,NA,NA,NA,1125000,2360000,3645000,3000000,2995000,2995000,2985000,2945000,22050000,,22050000,22050000,,22050,22050
7001,7001,2000000,1995000,1990000,2010000,2065000,2010000,1990000,1990000,1990000,1990000,2030000,22060000,20420000,22060000,42480000,20420,22060,42480
30202,30202,NA,NA,NA,1155000,3015000,3050000,3035000,2980000,2980000,2955000,2945000,22115000,,22115000,22115000,,22115,22115
31098,31098,1855000,1800000,1790000,2040000,2160000,2110000,2110000,2110000,2110000,2080000,2085000,22250000,19920000,22250000,42170000,19920,22250,42170
28006,28006,NA,NA,NA,2210000,2845000,2855000,2850000,2925000,2925000,2920000,2925000,22455000,,22455000,22455000,,22455,22455
30152,30152,NA,NA,NA,1605000,3180000,1940000,4955000,1965000,1965000,3935000,2975000,22520000,,22520000,22520000,,22520,22520
7102,7102,2130000,2130000,2130000,2135000,1925000,2095000,2040000,2035000,2035000,2025000,1845000,22525000,19295000,22525000,41820000,19295,22525,41820
21170,21170,NA,NA,NA,1630000,2960000,3015000,2985000,2985000,2985000,2985000,2980000,22525000,,22525000,22525000,,22525,22525
6004,6004,NA,NA,NA,2265000,2890000,3045000,2930000,2930000,2930000,2925000,2740000,22655000,,22655000,22655000,,22655,22655
13028,13028,NA,NA,NA,1405000,2125000,3875000,3045000,3080000,3080000,3075000,3080000,22765000,,22765000,22765000,,22765,22765
30040,30040,2020000,2020000,1985000,2140000,2005000,2165000,2145000,2145000,2145000,2095000,1925000,22790000,19705000,22790000,42495000,19705,22790,42495
24038,24038,NA,NA,NA,2270000,2980000,2955000,2965000,2975000,2975000,2915000,2900000,22935000,,22935000,22935000,,22935,22935
30130,30130,2065000,2065000,2085000,2110000,2170000,2095000,2085000,2075000,2075000,2070000,2085000,22980000,21440000,22980000,44420000,21440,22980,44420
30027,30027,NA,NA,NA,660000,3205000,3255000,3230000,3215000,3215000,3210000,3165000,23155000,,23155000,23155000,,23155,23155
7006,7006,2125000,2125000,1990000,2125000,2135000,2125000,2125000,2125000,2125000,2125000,2125000,23250000,22095000,23250000,45345000,22095,23250,45345
8030,8030,NA,NA,NA,NA,1420000,70000,11140000,130000,130000,6990000,3485000,23365000,,23365000,23365000,,23365,23365
6003,6003,NA,NA,NA,2465000,2975000,3060000,3035000,3020000,3020000,2995000,2825000,23395000,,23395000,23395000,,23395,23395
21089,21089,1415000,1415000,1385000,2380000,2450000,2405000,2385000,2385000,2385000,2390000,2405000,23400000,15290000,23400000,38690000,15290,23400,38690
7068,7068,2085000,2075000,1965000,1895000,2010000,2300000,2265000,2260000,2260000,2230000,2065000,23410000,21050000,23410000,44460000,21050,23410,44460
30117,30117,2125000,2130000,2110000,2245000,2175000,2225000,2200000,2200000,2200000,2195000,2165000,23970000,23280000,23970000,47250000,23280,23970,47250
20261,20261,NA,NA,NA,2210000,2995000,3230000,3125000,3190000,3190000,3105000,3080000,24125000,,24125000,24125000,,24125,24125
18019,18019,NA,NA,NA,330000,4020000,540000,9115000,510000,510000,5990000,3255000,24270000,,24270000,24270000,,24270,24270
20525,20525,NA,NA,NA,2315000,2655000,3700000,3195000,3215000,3215000,3085000,3130000,24510000,,24510000,24510000,,24510,24510
24039,24039,NA,NA,NA,1955000,2345000,3085000,3355000,3470000,3470000,3430000,3430000,24540000,,24540000,24540000,,24540,24540
20043,20043,NA,NA,NA,1095000,2560000,4195000,3420000,3505000,3505000,3270000,3180000,24730000,,24730000,24730000,,24730,24730
24003,24003,NA,NA,NA,530000,1505000,2560000,4610000,3560000,3560000,4445000,3965000,24735000,,24735000,24735000,,24735,24735
13073,13073,NA,NA,NA,110000,925000,2760000,4170000,4215000,4215000,4210000,4210000,24815000,,24815000,24815000,,24815,24815
20005,20005,NA,NA,NA,1890000,2850000,3745000,3375000,3380000,3380000,3230000,3185000,25035000,,25035000,25035000,,25035,25035
30072,30072,NA,NA,NA,1145000,3425000,3510000,3440000,3450000,3450000,3445000,3450000,25315000,,25315000,25315000,,25315,25315
20327,20327,NA,NA,NA,3015000,3275000,3310000,3270000,3285000,3285000,3235000,2765000,25440000,,25440000,25440000,,25440,25440
16092,16092,NA,NA,NA,1605000,3235000,3575000,3395000,3420000,3420000,3415000,3415000,25480000,,25480000,25480000,,25480,25480
30080,30080,2315000,2315000,2315000,2350000,2285000,2325000,2325000,2335000,2335000,2330000,2265000,25495000,24205000,25495000,49700000,24205,25495,49700
16077,16077,NA,NA,NA,1265000,2730000,4235000,3485000,3490000,3490000,3490000,3370000,25555000,,25555000,25555000,,25555,25555
24029,24029,NA,NA,NA,1245000,1810000,5165000,3485000,3480000,3480000,3475000,3415000,25555000,,25555000,25555000,,25555,25555
8046,8046,NA,NA,NA,NA,2760000,NA,8660000,25000,25000,9365000,4945000,25780000,,25780000,25780000,,25780,25780
13043,13043,NA,NA,NA,1805000,2300000,4425000,3455000,3455000,3455000,3455000,3450000,25800000,,25800000,25800000,,25800,25800
31085,31085,2240000,2230000,2225000,2355000,2435000,2400000,2395000,2395000,2395000,2395000,2395000,25860000,22670000,25860000,48530000,22670,25860,48530
20052,20052,NA,NA,NA,2170000,2780000,3800000,3425000,3505000,3505000,3380000,3330000,25895000,,25895000,25895000,,25895,25895
31102,31102,2285000,2270000,2265000,2315000,2370000,2360000,2455000,2460000,2460000,2460000,2450000,26150000,24360000,26150000,50510000,24360,26150,50510
16038,16038,NA,NA,NA,2035000,3160000,3820000,3480000,3490000,3490000,3490000,3470000,26435000,,26435000,26435000,,26435,26435
30032,30032,2420000,2420000,2420000,2420000,2445000,2415000,2400000,2395000,2395000,2375000,2375000,26480000,25410000,26480000,51890000,25410,26480,51890
29034,29034,NA,NA,NA,10000,1285000,6595000,3935000,3930000,3930000,3885000,3695000,27265000,,27265000,27265000,,27265,27265
7084,7084,2420000,2400000,2450000,2540000,2550000,2520000,2485000,2520000,2520000,2490000,2390000,27285000,25850000,27285000,53135000,25850,27285,53135
16065,16065,NA,NA,NA,2180000,3525000,3675000,3595000,3595000,3595000,3570000,3580000,27315000,,27315000,27315000,,27315,27315
7070,7070,2490000,2465000,2470000,2500000,2525000,2500000,2490000,2490000,2490000,2490000,2490000,27400000,24760000,27400000,52160000,24760,27400,52160
30143,30143,2485000,2485000,2475000,2520000,2570000,2520000,2500000,2490000,2490000,2485000,2440000,27460000,24765000,27460000,52225000,24765,27460,52225
12057,12057,NA,NA,NA,1645000,3265000,4105000,3690000,3690000,3690000,3670000,3770000,27525000,,27525000,27525000,,27525,27525
7096,7096,2605000,2605000,2550000,2570000,2615000,2570000,2555000,2555000,2555000,2525000,2535000,28240000,27070000,28240000,55310000,27070,28240,55310
10006,10006,1980000,1980000,1995000,1990000,2015000,3540000,2970000,2965000,2965000,2950000,2910000,28260000,19415000,28260000,47675000,19415,28260,47675
30134,30134,2600000,2585000,2580000,2610000,2570000,2605000,2600000,2595000,2595000,2590000,2580000,28510000,26025000,28510000,54535000,26025,28510,54535
12028,12028,NA,NA,NA,780000,2600000,5305000,4020000,4025000,4025000,4010000,4035000,28800000,,28800000,28800000,,28800,28800
16090,16090,NA,NA,NA,1335000,3960000,4040000,3995000,3985000,3985000,3910000,3885000,29095000,,29095000,29095000,,29095,29095
7050,7050,2645000,2625000,2635000,2705000,2690000,2705000,2690000,2690000,2690000,2660000,2610000,29345000,27420000,29345000,56765000,27420,29345,56765
10003,10003,1915000,1910000,1910000,2840000,2955000,2985000,2965000,2965000,2965000,2960000,2990000,29360000,19915000,29360000,49275000,19915,29360,49275
16102,16102,NA,NA,NA,1650000,3045000,4880000,3985000,3990000,3990000,3985000,3960000,29485000,,29485000,29485000,,29485,29485
16097,16097,NA,NA,NA,1670000,3640000,4315000,3950000,4005000,4005000,3985000,3935000,29505000,,29505000,29505000,,29505,29505
20207,20207,NA,NA,NA,2775000,2995000,3895000,3995000,4065000,4065000,4005000,3735000,29530000,,29530000,29530000,,29530,29530
30010,30010,2615000,2615000,2615000,2875000,2390000,2830000,2825000,2845000,2845000,2835000,2405000,29695000,19035000,29695000,48730000,19035,29695,48730
16056,16056,NA,NA,NA,1920000,3945000,4050000,3980000,3985000,3985000,3975000,3975000,29815000,,29815000,29815000,,29815,29815
24016,24016,NA,NA,NA,1950000,3020000,4800000,3930000,3920000,3920000,3855000,4425000,29820000,,29820000,29820000,,29820,29820
7043,7043,2820000,2795000,2750000,2645000,2625000,2805000,2715000,2715000,2715000,2660000,2590000,29835000,30220000,29835000,60055000,30220,29835,60055
6002,6002,NA,NA,NA,3410000,3730000,3845000,3755000,3770000,3770000,3755000,3800000,29835000,,29835000,29835000,,29835,29835
30168,30168,2685000,2665000,2670000,2740000,2735000,2740000,2735000,2735000,2735000,2730000,2675000,29845000,26800000,29845000,56645000,26800,29845,56645
30033,30033,2660000,2660000,2680000,2845000,2760000,2715000,2710000,2730000,2730000,2710000,2660000,29860000,28035000,29860000,57895000,28035,29860,57895
8020,8020,NA,NA,NA,NA,4890000,NA,12595000,NA,NA,8275000,4140000,29900000,,29900000,29900000,,29900,29900
12053,12053,NA,NA,NA,2230000,3345000,4520000,3980000,3980000,3980000,3940000,3940000,29915000,,29915000,29915000,,29915,29915
21053,21053,NA,NA,NA,1955000,3830000,4100000,3985000,4020000,4020000,4015000,4010000,29935000,,29935000,29935000,,29935,29935
7082,7082,2880000,2840000,2840000,2855000,2665000,2655000,2650000,2650000,2650000,2645000,2640000,29970000,28685000,29970000,58655000,28685,29970,58655
13011,13011,NA,NA,NA,2450000,2780000,5100000,3940000,3935000,3935000,3915000,3915000,29970000,,29970000,29970000,,29970,29970
30083,30083,NA,NA,NA,1910000,3950000,4095000,4035000,4015000,4015000,3990000,3975000,29985000,,29985000,29985000,,29985,29985
21043,21043,2790000,2790000,2680000,2805000,2800000,2700000,2700000,2740000,2740000,2710000,2770000,30225000,28655000,30225000,58880000,28655,30225,58880
30089,30089,2780000,2770000,2770000,2800000,2720000,2760000,2760000,2755000,2755000,2750000,2645000,30265000,27105000,30265000,57370000,27105,30265,57370
24040,24040,NA,NA,NA,2540000,2820000,5235000,4040000,4055000,4055000,3980000,3680000,30405000,,30405000,30405000,,30405,30405
6007,6007,NA,NA,NA,2295000,3565000,4580000,4050000,4055000,4055000,4050000,3995000,30645000,,30645000,30645000,,30645,30645
25013,25013,NA,NA,NA,1950000,2480000,4965000,4205000,4300000,4300000,4290000,4175000,30665000,,30665000,30665000,,30665,30665
24054,24054,NA,NA,NA,2485000,3790000,4505000,3985000,3980000,3980000,4120000,4130000,30975000,,30975000,30975000,,30975,30975
30174,30174,2785000,2785000,2760000,2895000,2890000,2890000,2840000,2840000,2840000,2835000,2775000,31135000,27439000,31135000,58574000,27439,31135,58574
30122,30122,2855000,2860000,2820000,2870000,2820000,2850000,2850000,2825000,2825000,2820000,2750000,31145000,28055000,31145000,59200000,28055,31145,59200
30147,30147,2810000,2785000,2765000,2890000,2900000,2880000,2880000,2880000,2880000,2875000,2895000,31440000,29010000,31440000,60450000,29010,31440,60450
7011,7011,2870000,2870000,2760000,2875000,2875000,2870000,2870000,2870000,2870000,2865000,2865000,31460000,29340000,31460000,60800000,29340,31460,60800
12041,12041,NA,NA,NA,2405000,3785000,4620000,4215000,4220000,4220000,4165000,4160000,31790000,,31790000,31790000,,31790,31790
30125,30125,2870000,2870000,2900000,2950000,2945000,2950000,2945000,2945000,2945000,2930000,2900000,32150000,29315000,32150000,61465000,29315,32150,61465
24036,24036,NA,NA,NA,1685000,2335000,4830000,4495000,4780000,4780000,4665000,4620000,32190000,,32190000,32190000,,32190,32190
24041,24041,NA,NA,NA,1515000,2285000,5310000,4535000,4705000,4705000,4635000,4575000,32265000,,32265000,32265000,,32265,32265
12058,12058,NA,NA,NA,2635000,4205000,4515000,4335000,4365000,4365000,4315000,4320000,33055000,,33055000,33055000,,33055,33055
12043,12043,NA,NA,NA,805000,3175000,4265000,6775000,3820000,3820000,5860000,4820000,33340000,,33340000,33340000,,33340,33340
21083,21083,1520000,1520000,1490000,3495000,3725000,3705000,3705000,3705000,3705000,3705000,3665000,33940000,15990000,33940000,49930000,15990,33940,49930
30142,30142,3060000,3060000,3090000,3135000,3185000,2980000,3115000,3105000,3105000,3105000,3015000,33955000,31520000,33955000,65475000,31520,33955,65475
12040,12040,NA,NA,NA,1825000,4325000,4815000,4645000,4625000,4625000,4630000,4615000,34105000,,34105000,34105000,,34105,34105
10033,10033,1995000,1995000,1995000,3535000,3605000,3625000,3540000,3545000,3545000,3545000,3495000,34420000,19820000,34420000,54240000,19820,34420,54240
10026,10026,NA,NA,NA,NA,4130000,5865000,5000000,5075000,5075000,5040000,5005000,35190000,,35190000,35190000,,35190,35190
17025,17025,NA,NA,NA,2010000,3565000,5770000,4840000,4840000,4840000,4830000,4825000,35520000,,35520000,35520000,,35520,35520
30085,30085,3250000,3250000,3240000,3270000,3245000,3285000,3245000,3225000,3225000,3225000,3215000,35675000,32655000,35675000,68330000,32655,35675,68330
25001,25001,NA,NA,NA,1190000,2170000,7455000,4970000,4995000,4995000,4990000,4985000,35750000,,35750000,35750000,,35750,35750
31079,31079,2915000,2895000,2885000,3510000,3415000,3475000,3460000,3460000,3460000,3425000,3290000,36190000,29825000,36190000,66015000,29825,36190,66015
24023,24023,NA,NA,NA,2735000,3560000,5020000,4990000,4985000,4985000,4980000,4945000,36200000,,36200000,36200000,,36200,36200
13062,13062,NA,NA,NA,2075000,3570000,5050000,5110000,5180000,5180000,5135000,5150000,36450000,,36450000,36450000,,36450,36450
25005,25005,NA,NA,NA,2125000,3905000,5880000,4965000,4960000,4960000,4910000,4845000,36550000,,36550000,36550000,,36550,36550
8066,8066,NA,NA,NA,NA,8400000,NA,14160000,NA,NA,9415000,4690000,36665000,,36665000,36665000,,36665,36665
30175,30175,3460000,3460000,3265000,3500000,3185000,3455000,3405000,3430000,3430000,3375000,3140000,37105000,35845000,37105000,72950000,35845,37105,72950
30169,30169,3385000,3390000,3400000,3435000,3415000,3415000,3390000,3360000,3360000,3335000,3250000,37135000,33765000,37135000,70900000,33765,37135,70900
30023,30023,3230000,3230000,3225000,3445000,3440000,3415000,3400000,3445000,3445000,3430000,3435000,37140000,35720000,37140000,72860000,35720,37140,72860
7060,7060,3400000,3380000,3380000,3360000,3450000,3425000,3375000,3365000,3365000,3360000,3310000,37170000,33790000,37170000,70960000,33790,37170,70960
13025,13025,NA,NA,NA,2365000,3830000,6140000,4970000,4995000,4995000,4990000,4985000,37270000,,37270000,37270000,,37270,37270
7048,7048,3425000,3395000,3350000,3290000,3390000,3515000,3495000,3410000,3410000,3425000,3175000,37280000,35230000,37280000,72510000,35230,37280,72510
30070,30070,3410000,3415000,3425000,3460000,3330000,3440000,3440000,3420000,3420000,3410000,3210000,37380000,33100000,37380000,70480000,33100,37380,70480
24046,24046,NA,NA,NA,2615000,4410000,5610000,4975000,4970000,4970000,4950000,4940000,37440000,,37440000,37440000,,37440,37440
31096,31096,1950000,1940000,1910000,3600000,4005000,4035000,4015000,4015000,4015000,3990000,3980000,37455000,20200000,37455000,57655000,20200,37455,57655
30151,30151,NA,NA,NA,3600000,4750000,4975000,4860000,4835000,4835000,4830000,4790000,37475000,,37475000,37475000,,37475,37475
24050,24050,NA,NA,NA,2985000,4645000,5340000,4955000,4950000,4950000,4875000,4845000,37545000,,37545000,37545000,,37545,37545
12011,12011,NA,NA,NA,2645000,4990000,4140000,6700000,4150000,4150000,5835000,4970000,37580000,,37580000,37580000,,37580,37580
24022,24022,NA,NA,NA,3200000,4685000,5215000,4905000,4935000,4935000,4920000,4790000,37585000,,37585000,37585000,,37585,37585
30207,30207,3400000,3400000,3345000,3425000,3545000,3440000,3425000,3420000,3420000,3405000,3390000,37615000,32909000,37615000,70524000,32909,37615,70524
13015,13015,NA,NA,NA,3505000,3760000,5290000,5000000,5085000,5085000,5070000,5045000,37840000,,37840000,37840000,,37840,37840
